sale_id,invoice_id,sale_date,customer_id,product_id,quantity,unit_price,total_price,channel,store_location,payment_method
8989,INV-202412-00097,2024-12-04,4949,1244,2,125.36,250.72,online,,sularaha
3270,INV-202310-00093,2023-10-31,2952,1054,5,219.19,1095.95,online,,kaart
3169,INV-202309-00320,2023-09-01,2911,1073,2,123.82,247.64,pood,Tallinn,järelmaks
7854,INV-202409-00141,2024-09-28,2932,1079,1,291.36,291.36,online,,kaart
736,INV-202303-00197,2023-03-19,2119,1221,1,350.19,350.19,online,,sularaha
9846,INV-202502-00076,2025-02-18,4334,1083,2,72.14,144.28,pood,Tallinn,kaart
7754,INV-202409-00041,2024-09-24,,1348,2,125.52,251.04,pood,Pärnu,kaart
4681,INV-202402-00074,2024-02-11,3722,1136,1,94.25,94.25,pood,Tallinn,järelmaks
9678,INV-202501-00236,2025-01-14,3732,1021,1,94.65,94.65,pood,Tartu,järelmaks
7609,INV-202408-00407,2024-08-20,2064,1243,1,184.02,184.02,online,,järelmaks
8212,INV-202410-00106,2024-10-19,2567,1299,1,83.1,83.1,pood,Tallinn,sularaha
6841,INV-202407-00150,2024-07-03,2318,1064,3,95.87,287.61,pood,Tallinn,kaart
4982,INV-202403-00041,2024-03-01,3268,1341,1,45.21,45.21,online,,järelmaks
3840,INV-202312-00007,2023-12-13,4308,1285,4,123.64,494.56,pood,Tallinn,kaart
3007,INV-202309-00158,2023-09-09,3575,1035,1,65.52,65.52,pood,Tallinn,kaart
1463,INV-202305-00236,03/05/2023,2154,1012,2,160.21,320.42,pood,Tallinn,sularaha
8460,INV-202410-00354,2024-10-16,3330,1132,1,144.36,144.36,online,,järelmaks
1626,INV-202306-00055,2023-06-16,4105,1018,1,47.07,47.07,pood,Tallinn,järelmaks
1752,INV-202306-00181,2023-06-25,,1089,2,134.58,269.16,pood,Tartu,sularaha
5883,INV-202405-00116,2024-05-23,2319,1088,2,100.57,201.14,pood,Tallinn,sularaha
1469,INV-202305-00242,2023-05-11,2771,1165,1,47.38,47.38,online,,kaart
7838,INV-202409-00125,2024-09-24,4623,1054,2,219.19,438.38,pood,Pärnu,kaart
3285,INV-202310-00108,2023-10-01,3517,1308,4,67.75,271,pood,Pärnu,järelmaks
6240,INV-202406-00060,2024-06-09,,1163,2,259.69,519.38,pood,Tartu,järelmaks
7645,INV-202408-00443,2024-08-12,4018,1026,1,166.27,166.27,pood,Tallinn,sularaha
3950,INV-202312-00117,2023-12-29,4018,1079,1,321.2,291.36,pood,Tallinn,kaart
4350,INV-202401-00058,2024-01-23,3271,1135,1,175.25,175.25,pood,Tallinn,sularaha
1294,INV-202305-00067,2023-05-19,3957,1103,3,173.62,520.86,online,,sularaha
9937,INV-202502-00167,2025-02-22,2439,1226,3,51.1,153.3,online,,järelmaks
779,INV-202303-00240,2023-03-15,2019,1235,1,210.87,210.87,pood,Tartu,sularaha
7061,INV-202407-00370,2024-07-24,2251,1247,4,29.48,117.92,pood,Pärnu,sularaha
1723,INV-202306-00152,2023-06-03,,1160,1,368.67,368.67,pood,Tallinn,järelmaks
491,INV-202302-00230,2023-02-26,2631,1323,1,151.08,151.08,pood,Tartu,kaart
4145,INV-202312-00312,2023-12-02,,1328,1,241.79,274.87,pood,Tartu,kaart
5309,INV-202403-00368,2024-03-18,2069,1104,2,191.48,382.96,pood,Tartu,sularaha
7059,INV-202407-00368,2024-07-17,2717,1069,1,402.62,402.62,pood,Tallinn,kaart
805,INV-202303-00266,2023-03-31,3338,1305,2,50.77,101.54,online,,kaart
4871,INV-202402-00264,2024-02-29,,1230,2,55.04,110.08,pood,Pärnu,järelmaks
2037,INV-202307-00040,2023-07-07,4612,1280,2,128.37,256.74,pood,Tallinn,kaart
6785,INV-202407-00094,2024-07-02,3551,1322,3,85.75,303.78,online,,sularaha
7005,INV-202407-00314,2024-07-02,3755,1099,1,86.8,86.8,pood,Tallinn,sularaha
4195,INV-202312-00362,2023-12-13,3255,1140,1,106.69,-106.69,pood,Pärnu,kaart
4471,INV-202401-00179,2024-01-21,3111,1058,2,302.86,605.72,pood,Tartu,järelmaks
6337,INV-202406-00157,16/06/2024,4044,1338,1,282.29,282.29,pood,Pärnu,kaart
6635,INV-202406-00455,2024-06-02,4917,1173,1,168.82,168.82,pood,Tallinn,sularaha
5249,INV-202403-00308,2024-03-01,3493,1119,2,181.68,363.36,pood,Tartu,kaart
2978,INV-202309-00129,2023-09-21,4521,1080,1,51.5,51.5,pood,Tallinn,järelmaks
3925,INV-202312-00092,2023-12-28,2400,1298,2,163.53,327.06,pood,Tartu,järelmaks
3073,INV-202309-00224,2023-09-13,2132,1324,1,224.19,224.19,pood,Tallinn,kaart
10052,INV-202502-00282,2025-02-07,4918,1146,1,31.65,31.65,pood,Tallinn,kaart
10078,INV-202502-00308,2025-02-19,2514,1133,3,208.72,626.16,pood,Tartu,sularaha
4705,INV-202402-00098,2024-02-21,4859,1022,2,22.7,45.4,pood,Tallinn,sularaha
7008,INV-202407-00317,2024-07-27,2130,1164,4,179.35,717.4,pood,Tallinn,järelmaks
6594,INV-202406-00414,2024-06-11,3528,1186,2,234.99,-469.98,pood,Tallinn,sularaha
9820,INV-202502-00050,2025-02-21,3732,1034,3,207.23,-621.69,online,,järelmaks
1773,INV-202306-00202,2023-06-27,4662,1293,2,351.33,702.66,pood,Tartu,sularaha
9276,INV-202412-00384,2024-12-09,2235,1308,4,67.75,271,online,,järelmaks
5103,INV-202403-00162,2024-03-18,3605,1039,1,282.95,282.95,pood,Tallinn,kaart
4367,INV-202401-00075,2024-01-26,3394,1248,2,145.5,291,online,,järelmaks
8099,INV-202409-00386,2024-09-24,2285,1025,4,122.07,488.28,pood,Tartu,järelmaks
5657,INV-202404-00303,2024-04-07,4055,1249,3,73.9,221.7,pood,Tartu,sularaha
2567,INV-202308-00144,2023-08-27,2296,1271,4,130.02,520.08,pood,Tallinn,kaart
2118,INV-202307-00121,2023-07-14,,1316,1,296.58,296.58,pood,Pärnu,järelmaks
1942,INV-202306-00371,2023-06-19,3669,1082,3,100.93,302.79,pood,Tallinn,kaart
2244,INV-202307-00247,2023-07-28,3147,1175,2,83.97,167.94,pood,Tallinn,kaart
1791,INV-202306-00220,2023-06-02,3882,1217,3,34.04,102.12,pood,Tallinn,kaart
3458,INV-202310-00281,2023-10-13,2889,1168,1,316.04,316.04,pood,Tallinn,sularaha
10087,INV-202502-00317,2025-02-27,4521,1341,3,45.21,135.63,pood,Tartu,järelmaks
8175,INV-202410-00069,2024-10-26,3661,1124,4,232.61,930.44,online,,sularaha
6923,INV-202407-00232,2024-07-25,4366,1260,1,130.36,130.36,pood,Tallinn,kaart
5889,INV-202405-00122,2024-05-21,3316,1278,1,263.13,263.13,pood,Tallinn,kaart
5712,INV-202404-00358,2024-04-26,2874,1345,3,225.81,677.43,online,,sularaha
4435,INV-202401-00143,2024-01-24,2997,1024,1,117.05,117.05,online,,kaart
8049,INV-202409-00336,2024-09-07,4538,1150,2,280.02,560.04,pood,Tallinn,kaart
7803,INV-202409-00090,2024-09-17,2213,1139,1,106.71,106.71,online,,kaart
1153,INV-202304-00270,05/04/2023,3649,1029,2,184.15,368.3,pood,Tartu,kaart
6352,INV-202406-00172,2024-06-02,3627,1009,1,332.55,332.55,pood,Tallinn,kaart
5772,INV-202405-00005,2024-05-09,3532,1008,1,280.13,280.13,pood,Tallinn,järelmaks
5525,INV-202404-00171,2024-04-18,4763,1227,1,120.17,120.17,pood,Tartu,sularaha
5418,INV-202404-00064,2024-04-02,2189,1021,2,94.65,189.3,online,,kaart
5988,INV-202405-00221,2024-05-18,3596,1181,2,142.57,285.14,online,,järelmaks
1362,INV-202305-00135,2023-05-17,3618,1206,1,22.7,22.7,pood,Tallinn,kaart
4963,INV-202403-00022,2025-12-10,4534,1095,4,140.64,562.56,pood,Tallinn,järelmaks
2427,INV-202308-00004,2023-08-28,3152,1062,2,149.55,299.1,pood,Pärnu,sularaha
319,INV-202302-00058,2023-02-26,4070,1277,2,121.51,243.02,pood,Tallinn,sularaha
4250,INV-202312-00417,2023-12-08,4323,1083,2,72.14,144.28,pood,Tallinn,järelmaks
1576,INV-202306-00005,2023-06-28,4377,1131,5,166.27,831.35,pood,Pärnu,kaart
5151,INV-202403-00210,2024-03-23,3611,1039,1,282.95,282.95,online,,kaart
1207,INV-202304-00324,2023-04-01,4642,1255,1,114.94,114.94,pood,Tallinn,sularaha
5855,INV-202405-00088,2024-05-10,3723,1275,3,62.82,188.46,pood,Tallinn,järelmaks
2286,INV-202307-00289,2023-07-04,,1284,1,99.57,99.57,online,,järelmaks
6183,INV-202406-00003,2024-06-17,3028,1286,1,28.56,28.56,online,,järelmaks
2794,INV-202308-00371,2023-08-08,4316,1072,3,95.39,286.17,online,,järelmaks
4220,INV-202312-00387,2023-12-31,4900,1043,3,128.44,385.32,pood,Tallinn,sularaha
219,INV-202301-00219,2023-01-29,4460,1249,1,73.9,73.9,pood,Tallinn,kaart
4403,INV-202401-00111,2024-01-30,2799,1196,3,32.93,98.79,pood,Tallinn,järelmaks
9077,INV-202412-00185,2024-12-22,4535,1232,2,194.57,389.14,online,,järelmaks
1926,INV-202306-00355,2023-06-04,2585,1119,1,181.68,181.68,pood,Tallinn,sularaha
7224,INV-202408-00022,2024-08-29,4949,1324,1,224.19,224.19,pood,Tallinn,kaart
4256,INV-202312-00423,2023-12-29,4280,1203,1,17.97,17.97,pood,Pärnu,järelmaks
294,INV-202302-00033,2023-02-11,3622,1102,1,163.64,163.64,online,,kaart
1354,INV-202305-00127,2023-05-03,3898,1051,1,208.83,208.83,online,,sularaha
8912,INV-202412-00020,2024-12-05,4288,1195,2,339.21,678.42,online,,kaart
6793,INV-202407-00102,2024-07-01,2880,1061,2,155.45,310.9,online,,sularaha
4650,INV-202402-00043,2024-02-22,4542,1284,1,99.57,99.57,pood,Tartu,kaart
4263,INV-202312-00430,2023-12-29,3077,1014,2,147.58,295.16,online,,sularaha
8319,INV-202410-00213,2024-10-28,4746,1112,1,242.43,242.43,online,,järelmaks
1702,INV-202306-00131,2023-06-06,2797,1272,1,183.31,183.31,pood,Tallinn,sularaha
6535,INV-202406-00355,2024-06-18,4212,1041,1,107.36,107.36,online,,sularaha
1804,INV-202306-00233,2023-06-20,4511,1295,1,375.34,375.34,pood,Tartu,sularaha
638,INV-202303-00099,2023-03-23,4828,1106,1,47.88,47.88,online,,kaart
9724,INV-202501-00282,2025-01-04,,1116,2,134.94,269.88,online,,sularaha
2278,INV-202307-00281,2023-07-16,3142,1190,2,138.13,276.26,online,,järelmaks
5782,INV-202405-00015,2024-05-17,2659,1253,1,253.8,253.8,pood,Tartu,sularaha
6515,INV-202406-00335,2024-06-07,3821,1013,2,218.99,437.98,pood,Tartu,kaart
4176,INV-202312-00343,2023-12-04,3953,1339,2,35.68,71.36,pood,Tallinn,sularaha
8129,INV-202410-00023,12/10/2024,,1090,1,281.19,281.19,pood,Tartu,järelmaks
1008,INV-202304-00125,2023-04-05,3624,1008,1,280.13,280.13,pood,Pärnu,sularaha
2485,INV-202308-00062,2023-08-19,4346,1245,1,228.81,228.81,online,,kaart
6044,INV-202405-00277,2024-05-17,4687,1227,1,120.17,120.17,pood,Tallinn,sularaha
1568,INV-202305-00341,2023-05-29,3192,1336,1,376.33,376.33,pood,Tartu,järelmaks
7121,INV-202407-00430,2024-07-08,2874,1027,3,346.7,1040.1,pood,Tallinn,järelmaks
7792,INV-202409-00079,2024-09-01,3810,1154,1,190.81,190.81,pood,Tallinn,sularaha
1010,INV-202304-00127,2023-04-15,,1317,2,62.55,125.1,online,,kaart
5152,INV-202403-00211,2024-03-10,4730,1214,1,250.17,250.17,pood,Tallinn,kaart
6467,INV-202406-00287,2024-06-16,3424,1283,1,188.91,188.91,pood,Tartu,sularaha
4807,INV-202402-00200,2024-02-25,2789,1139,1,106.71,106.71,online,,järelmaks
6130,INV-202405-00363,2024-05-21,3026,1131,1,166.27,166.27,online,,järelmaks
9260,INV-202412-00368,2024-12-11,3446,1029,1,184.15,184.15,online,,sularaha
3936,INV-202312-00103,2023-12-02,,1031,2,434.08,868.16,pood,Pärnu,kaart
351,INV-202302-00090,2023-02-23,,1339,1,35.68,35.68,online,,sularaha
6051,INV-202405-00284,2024-05-20,4159,1289,1,171.33,171.33,pood,Pärnu,järelmaks
209,INV-202301-00209,2023-01-19,,1108,4,371.05,1484.2,pood,Tallinn,sularaha
9348,INV-202412-00456,2024-12-23,4748,1210,2,374.54,749.08,pood,Tallinn,kaart
5354,INV-202403-00413,2024-03-09,,1140,2,106.69,213.38,pood,Tartu,kaart
6750,INV-202407-00059,2024-07-09,3749,1082,2,100.93,201.86,online,,sularaha
535,INV-202302-00274,2023-02-28,3760,1310,2,106.21,212.42,online,,kaart
2919,INV-202309-00070,2023-09-11,,1243,1,184.02,184.02,pood,Tartu,kaart
638,INV-202303-00099,2023-03-23,4828,1106,1,47.88,47.88,online,,kaart
817,INV-202303-00278,2023-03-18,4934,1193,2,120.59,241.18,pood,Tallinn,sularaha
2060,INV-202307-00063,2023-07-03,3826,1112,1,242.43,242.43,pood,Tallinn,sularaha
7921,INV-202409-00208,2024-09-20,,1116,2,134.94,269.88,online,,järelmaks
1984,INV-202306-00413,2023-06-21,4119,1078,1,42.64,-42.64,pood,Pärnu,järelmaks
3388,INV-202310-00211,2023-10-23,2049,1283,2,188.91,377.82,pood,Tartu,kaart
7204,INV-202408-00002,2024-08-21,2098,1030,2,112.68,225.36,online,,sularaha
3621,INV-202311-00116,2023-11-17,4615,1290,1,105.23,105.23,pood,Pärnu,järelmaks
4860,INV-202402-00253,2024-02-26,2416,1197,2,152.85,305.7,online,,kaart
8405,INV-202410-00299,2024-10-06,3605,1040,4,96.11,384.44,pood,Tartu,järelmaks
1968,INV-202306-00397,2023-06-14,2636,1293,2,351.33,702.66,pood,Tallinn,sularaha
4256,INV-202312-00423,2023-12-29,4280,1203,1,17.97,17.97,pood,Pärnu,järelmaks
4661,INV-202402-00054,2024-02-05,2261,1133,1,208.72,208.72,online,,sularaha
8835,INV-202411-00336,2026-01-25,,1092,3,144.2,432.6,pood,Tallinn,kaart
2227,INV-202307-00230,2023-07-18,2558,1091,4,199.8,799.2,pood,Tartu,kaart
7384,INV-202408-00182,2024-08-14,4869,1132,1,144.36,144.36,pood,Tartu,kaart
271,INV-202302-00010,2023-02-05,2212,1297,2,104.27,208.54,pood,Tallinn,kaart
9848,INV-202502-00078,2025-02-23,4929,1234,1,162.86,162.86,online,,kaart
7848,INV-202409-00135,2024-09-04,4423,1023,1,38.7,38.7,pood,Tallinn,järelmaks
5655,INV-202404-00301,2024-04-28,4108,1136,1,94.25,94.25,pood,Tallinn,kaart
7851,INV-202409-00138,2024-09-22,2996,1124,2,232.61,465.22,pood,Tallinn,järelmaks
3518,INV-202311-00013,2023-11-19,2264,1299,1,83.1,83.1,pood,Tallinn,sularaha
10019,INV-202502-00249,2025-02-17,3167,1211,1,277.25,225.28,pood,Tartu,kaart
2686,INV-202308-00263,2023-08-31,3227,1015,3,168.34,505.02,pood,Tallinn,järelmaks
4136,INV-202312-00303,2023-12-20,3810,1097,2,324.38,648.76,online,,järelmaks
2058,INV-202307-00061,2023-07-01,2535,1231,1,72.6,72.6,pood,Tallinn,sularaha
1509,INV-202305-00282,2023-05-31,4498,1123,2,219.38,438.76,pood,Tallinn,sularaha
1229,INV-202305-00002,2023-05-08,4893,1082,1,100.93,100.93,online,,järelmaks
6778,INV-202407-00087,2024-07-06,2121,1205,1,96.5,96.5,pood,Tallinn,kaart
8966,INV-202412-00074,2024-12-03,4973,1319,1,290.55,290.55,online,,järelmaks
1258,INV-202305-00031,2023-05-05,2938,1206,3,22.7,68.1,pood,Tallinn,sularaha
9662,INV-202501-00220,2025-01-31,4011,1160,3,368.67,1106.01,online,,järelmaks
1090,INV-202304-00207,2023-04-11,4261,1158,1,70.01,70.01,pood,Tallinn,sularaha
7835,INV-202409-00122,2024-09-01,2955,1330,3,167.23,501.69,pood,Tartu,sularaha
5092,INV-202403-00151,2024-03-13,4571,1211,4,225.28,901.12,pood,Tallinn,sularaha
9720,INV-202501-00278,2025-01-19,4429,1163,1,259.69,259.69,online,,sularaha
7003,INV-202407-00312,2024-07-04,4070,1052,2,41.79,83.58,pood,Tartu,sularaha
5112,INV-202403-00171,2024-03-27,3695,1077,1,62.56,62.56,pood,Tallinn,sularaha
8850,INV-202411-00351,2024-11-21,4103,1218,1,108.09,108.09,online,,järelmaks
3235,INV-202310-00058,2023-10-08,4122,1047,2,155.84,311.68,pood,Tallinn,järelmaks
7501,INV-202408-00299,2024-08-14,4475,1216,1,273.06,273.06,pood,Tartu,sularaha
2558,INV-202308-00135,2023-08-17,4812,1118,1,109.42,109.42,pood,Tartu,järelmaks
722,INV-202303-00183,2023-03-14,4370,1195,1,339.21,339.21,pood,Tallinn,sularaha
8226,INV-202410-00120,2024-10-08,4018,1286,1,28.56,28.56,pood,Tallinn,sularaha
5991,INV-202405-00224,2024-05-15,2971,1226,1,45.89,51.1,pood,Pärnu,kaart
1660,INV-202306-00089,2023-06-01,3759,1185,1,203.67,203.67,online,,kaart
7994,INV-202409-00281,2024-09-09,2880,1335,2,201.86,403.72,pood,Tallinn,kaart
2578,INV-202308-00155,2023-08-18,2236,1258,1,84.41,84.41,pood,Tartu,järelmaks
7382,INV-202408-00180,2024-08-23,3640,1091,3,199.8,599.4,pood,Pärnu,järelmaks
9183,INV-202412-00291,2024-12-12,2282,1003,2,52.04,104.08,pood,Pärnu,kaart
4920,INV-202402-00313,14/02/2024,,1022,2,22.7,45.4,pood,Tartu,kaart
8980,INV-202412-00088,2024-12-23,2286,1112,3,242.43,727.29,online,,sularaha
5617,INV-202404-00263,2024-04-01,3112,1008,1,280.13,280.13,pood,Tallinn,järelmaks
4142,INV-202312-00309,2023-12-09,4833,1246,1,204.87,204.87,pood,Tallinn,kaart
8502,INV-202411-00003,2024-11-15,3851,1329,1,110.02,110.02,online,,kaart
9752,INV-202501-00310,2025-01-24,2729,1349,3,154.71,464.13,pood,Tallinn,kaart
774,INV-202303-00235,2023-03-16,4535,1130,5,98.68,493.4,pood,Tallinn,kaart
9597,INV-202501-00155,29/01/2025,2565,1203,2,17.97,35.94,online,,järelmaks
1828,INV-202306-00257,2023-06-14,4238,1192,3,109.62,-328.86,pood,Tallinn,sularaha
769,INV-202303-00230,2023-03-23,3177,1060,1,253.26,253.26,online,,kaart
5886,INV-202405-00119,2024-05-23,3610,1330,1,167.23,167.23,online,,järelmaks
2517,INV-202308-00094,2023-08-14,3966,1119,1,181.68,181.68,pood,Pärnu,sularaha
9684,INV-202501-00242,2025-01-15,2288,1031,4,434.08,1736.32,pood,Tallinn,kaart
9751,INV-202501-00309,2025-01-11,,1179,1,82.15,82.15,pood,Pärnu,kaart
8400,INV-202410-00294,2024-10-18,2154,1242,1,203.39,203.39,online,,järelmaks
3289,INV-202310-00112,2023-10-22,4851,1311,1,153.11,153.11,pood,Tartu,kaart
6922,INV-202407-00231,03/07/2024,4665,1114,2,74.7,149.4,online,,järelmaks
9519,INV-202501-00077,2025-01-15,2229,1256,2,296.4,592.8,pood,Tallinn,kaart
4616,INV-202402-00009,2024-02-11,4452,1297,1,104.27,104.27,pood,Tallinn,kaart
8087,INV-202409-00374,2024-09-13,4949,1314,3,234.91,704.73,online,,järelmaks
9595,INV-202501-00153,2025-01-10,4622,1070,1,139.74,139.74,online,,sularaha
2068,INV-202307-00071,2023-07-10,4003,1025,1,122.07,122.07,online,,kaart
4411,INV-202401-00119,2024-01-31,3982,1161,2,121.98,243.96,pood,Tallinn,kaart
3706,INV-202311-00201,2023-11-19,4184,1048,1,16.37,16.37,pood,Tartu,kaart
6336,INV-202406-00156,2024-06-01,4212,1284,1,99.57,99.57,online,,sularaha
2623,INV-202308-00200,2023-08-27,4894,1088,1,100.57,100.57,pood,Pärnu,järelmaks
586,INV-202303-00047,2023-03-25,4530,1152,1,107.67,107.67,pood,Tartu,sularaha
1855,INV-202306-00284,2023-06-10,3560,1145,2,338.43,676.86,pood,Tallinn,sularaha
9271,INV-202412-00379,2024-12-08,4292,1200,2,105.29,210.58,online,,sularaha
1044,INV-202304-00161,2023-04-23,3387,1336,1,376.33,376.33,pood,Tartu,kaart
1115,INV-202304-00232,2023-04-08,2178,1264,2,221.19,442.38,pood,Tallinn,sularaha
9607,INV-202501-00165,2025-01-01,4484,1152,1,107.67,107.67,online,,sularaha
7874,INV-202409-00161,2024-09-25,3666,1084,1,156.13,156.13,pood,Pärnu,sularaha
8626,INV-202411-00127,16/11/2024,4450,1050,2,145.72,291.44,pood,Tallinn,kaart
2134,INV-202307-00137,2023-07-06,3035,1116,2,134.94,269.88,pood,Tallinn,kaart
8110,INV-202410-00004,2024-10-27,2910,1234,1,162.86,162.86,online,,kaart
4635,INV-202402-00028,2024-02-03,4693,1169,1,88.08,88.08,online,,sularaha
3252,INV-202310-00075,2023-10-22,,1349,2,154.71,309.42,pood,Tallinn,kaart
8330,INV-202410-00224,2024-10-04,3934,1133,1,208.72,208.72,pood,Tallinn,sularaha
1906,INV-202306-00335,2023-06-02,3685,1180,3,51.58,154.74,pood,Tallinn,sularaha
4255,INV-202312-00422,2023-12-12,2707,1260,2,130.36,260.72,pood,Tallinn,järelmaks
5987,INV-202405-00220,2024-05-27,3240,1214,2,250.17,500.34,online,,järelmaks
10105,INV-202502-00335,2025-02-11,4005,1131,1,166.27,166.27,online,,kaart
7434,INV-202408-00232,2024-08-16,2591,1087,2,57.08,114.16,pood,Tartu,kaart
5381,INV-202404-00027,2024-04-20,2042,1315,1,95.5,95.5,pood,Tartu,sularaha
4615,INV-202402-00008,15/02/2024,3112,1272,4,183.31,733.24,pood,Tallinn,järelmaks
1353,INV-202305-00126,2023-05-29,,1123,1,219.38,219.38,online,,sularaha
9938,INV-202502-00168,2025-02-23,2221,1180,1,51.58,51.58,pood,Tallinn,järelmaks
4004,INV-202312-00171,2023-12-10,2558,1063,2,151.45,302.9,pood,Tallinn,sularaha
3975,INV-202312-00142,2023-12-08,2504,1320,2,30.05,60.1,online,,sularaha
5790,INV-202405-00023,2024-05-31,3263,1188,2,184.07,368.14,online,,kaart
254,INV-202301-00254,2023-01-01,4593,1135,1,175.25,175.25,pood,Pärnu,järelmaks
378,INV-202302-00117,2023-02-21,3673,1287,3,114.8,344.4,pood,Tartu,sularaha
4161,INV-202312-00328,2023-12-10,4443,1135,1,175.25,175.25,pood,Tartu,sularaha
7940,INV-202409-00227,2024-09-21,2117,1104,3,191.48,574.44,online,,sularaha
5338,INV-202403-00397,2024-03-28,2123,1142,2,307.27,614.54,pood,Tallinn,kaart
4781,INV-202402-00174,2024-02-08,2702,1260,2,130.36,260.72,online,,sularaha
186,INV-202301-00186,2023-01-23,2257,1181,2,142.57,285.14,pood,Tartu,sularaha
7331,INV-202408-00129,2024-08-11,3618,1217,2,34.04,68.08,pood,Tallinn,kaart
3379,INV-202310-00202,2023-10-27,2052,1284,1,99.57,-99.57,online,,järelmaks
9186,INV-202412-00294,2024-12-07,3575,1172,3,141.62,424.86,pood,Pärnu,kaart
9249,INV-202412-00357,2024-12-22,3351,1270,2,124.35,248.7,online,,järelmaks
6640,INV-202406-00460,2024-06-26,3722,1261,1,305.72,305.72,online,,järelmaks
8166,INV-202410-00060,2024-10-26,2111,1134,3,371.79,1115.37,pood,Tartu,kaart
179,INV-202301-00179,2023-01-27,4409,1292,1,74.81,74.81,online,,järelmaks
9622,INV-202501-00180,2025-01-03,4459,1096,1,273.32,273.32,pood,Tallinn,sularaha
286,INV-202302-00025,2023-02-02,,1187,1,252.33,252.33,online,,sularaha
6428,INV-202406-00248,2024-06-18,2792,1218,2,108.09,216.18,online,,sularaha
1790,INV-202306-00219,2023-06-09,4995,1170,1,158.51,158.51,online,,kaart
9448,INV-202501-00006,2025-01-28,4122,1125,2,23.68,47.36,pood,Pärnu,kaart
9645,INV-202501-00203,2025-01-05,3334,1023,3,38.7,116.1,pood,Tallinn,kaart
6834,INV-202407-00143,2024-07-03,,1311,2,153.11,306.22,pood,Tallinn,kaart
6712,INV-202407-00021,2024-07-29,,1157,1,91.22,91.22,online,,kaart
5525,INV-202404-00171,2024-04-18,4763,1227,1,120.17,120.17,pood,Tartu,sularaha
2403,INV-202307-00406,2023-07-05,3618,1300,3,247.52,742.56,pood,Pärnu,järelmaks
9000,INV-202412-00108,2024-12-24,3814,1127,1,158.94,158.94,online,,järelmaks
9521,INV-202501-00079,2025-01-17,2955,1104,3,191.48,574.44,online,,järelmaks
5114,INV-202403-00173,2024-03-30,3230,1037,2,141.05,282.1,pood,Tartu,kaart
6056,INV-202405-00289,2024-05-05,2843,1350,1,270.69,270.69,pood,Tartu,sularaha
5594,INV-202404-00240,2024-04-21,4056,1290,1,105.23,105.23,pood,Tallinn,sularaha
9907,INV-202502-00137,2025-02-07,2929,1068,1,122.45,122.45,online,,sularaha
7866,INV-202409-00153,2024-09-01,3641,1190,2,138.13,276.26,online,,järelmaks
9113,INV-202412-00221,2024-12-24,3861,1239,2,78.09,156.18,pood,Tartu,sularaha
534,INV-202302-00273,2023-02-20,4470,1251,2,257.39,514.78,pood,Tallinn,kaart
9212,INV-202412-00320,2024-12-04,4178,1295,4,375.34,1501.36,pood,Tallinn,järelmaks
3334,INV-202310-00157,2023-10-29,3648,1216,1,273.06,273.06,online,,sularaha
9463,INV-202501-00021,2025-01-12,2348,1288,4,138.9,555.6,online,,kaart
8997,INV-202412-00105,2024-12-31,2331,1340,1,229.01,229.01,online,,sularaha
6496,INV-202406-00316,2024-06-26,2977,1096,2,273.32,546.64,pood,Tallinn,sularaha
5953,INV-202405-00186,2024-05-08,3553,1161,1,121.98,121.98,pood,Pärnu,kaart
648,INV-202303-00109,2023-03-26,,1334,1,24.67,24.67,online,,sularaha
2226,INV-202307-00229,2023-07-23,,1222,2,26.62,53.24,pood,Tallinn,järelmaks
7465,INV-202408-00263,2024-08-06,4104,1087,2,57.08,114.16,pood,Tallinn,järelmaks
410,INV-202302-00149,2023-02-09,2363,1259,1,229.55,229.55,pood,Tallinn,järelmaks
2360,INV-202307-00363,2023-07-07,2371,1289,4,171.33,685.32,pood,Tartu,kaart
271,INV-202302-00010,2023-02-05,2212,1297,2,104.27,208.54,pood,Tallinn,kaart
6852,INV-202407-00161,2024-07-31,3893,1002,2,274.78,549.56,online,,sularaha
3293,INV-202310-00116,2023-10-03,4808,1344,2,84.95,169.9,online,,kaart
6184,INV-202406-00004,2024-06-04,3545,1162,2,89.39,178.78,online,,kaart
5754,INV-202404-00400,2024-04-09,2025,1098,1,147.92,147.92,online,,kaart
4327,INV-202401-00035,2024-01-05,3876,1261,1,305.72,305.72,online,,järelmaks
6053,INV-202405-00286,2024-05-12,4436,1297,4,104.27,417.08,pood,Tartu,sularaha
2012,INV-202307-00015,2023-07-30,2893,1229,1,210.76,-210.76,pood,Tartu,kaart
8238,INV-202410-00132,2024-10-15,3994,1303,1,312.41,312.41,online,,järelmaks
2187,INV-202307-00190,2023-07-27,2740,1101,5,159.25,796.25,pood,Tallinn,sularaha
8853,INV-202411-00354,2024-11-21,2227,1103,2,173.62,347.24,pood,Pärnu,kaart
969,INV-202304-00086,2023-04-27,3072,1111,5,327.07,1635.35,pood,Tartu,kaart
9275,INV-202412-00383,2024-12-23,2472,1306,1,93.13,93.13,pood,Tartu,sularaha
4486,INV-202401-00194,2024-01-20,3782,1032,1,198.42,198.42,pood,Tallinn,järelmaks
2552,INV-202308-00129,2023-08-30,4287,1019,4,80.39,321.56,online,,kaart
1521,INV-202305-00294,2023-05-14,2997,1054,1,219.19,219.19,pood,Tallinn,järelmaks
6853,INV-202407-00162,2024-07-14,2827,1001,1,157.49,157.49,pood,Tallinn,järelmaks
